results,dba_name,license_number,inspection_date,facility_type,risk,zip,latitude,longitude,v_cumsum,v_cumsum_cs
Pass,EL MEZQUITE GRILL,2032557,06/02/2010,Restaurant,1,60623,41.85167408577538,-87.7037875274402,0,0
Pass,MISS MUFFET RESTAURANT,1770761,06/02/2010,Restaurant,1,60636,41.78665417826531,-87.66453915774333,6,0
Pass,REINA DE LA NUBE,2032932,06/02/2010,Grocery Store,3,60618,41.96092394164408,-87.72093841707134,0,0
Pass,WHOLE FOODS MARKET,2368405,06/02/2016,Grocery Store,1,60615,41.80182963116751,-87.5878260476961,0,0
Pass,CARBON,1802129,06/02/2017,Restaurant,1,60616,41.845594905580455,-87.63464866203164,0,0
Pass,CARIBBEAN TENT,2791569,06/02/2021,Restaurant,1,60619,41.753882490600866,-87.62448276022418,1,0
Pass,CLARENDON FOOD WINE SPIRITS,2845857,06/02/2022,Grocery Store,3,60613,41.958004801468064,-87.6496537355801,0,0
Pass,BLUEBIRD,2845687,06/02/2022,Restaurant,1,60634,41.952524733255466,-87.7671269338514,4,2
Pass,Checkers,2900821,06/02/2023,Restaurant,1,60639,41.909887590812296,-87.73460202240273,1,0
Pass,QUE RICO!,2757278,06/02/2023,Restaurant,1,60609,41.81226601156809,-87.68468334545902,7,0
Fail,GRACIE O'MALLEY'S,2780656,06/02/2023,Restaurant,1,60641,41.95439287529983,-87.74916797752299,8,1
Fail,PILOT PROJECT,2652767,06/02/2023,Restaurant,1,60647,41.91999334817616,-87.69282669391245,5,0
Pass,LAZARO CARDENAS SOUTH,3759765,06/02/2023,School,1,60623,41.845442959859945,-87.71496351888159,1,0
Fail,MAMA LUNA RESTAURANT,2658917,06/02/2023,Restaurant,1,60639,41.924025936997715,-87.75410892303567,5,2
Fail,COALFIRE PIZZA,2364308,06/02/2023,Restaurant,1,60613,41.94909155554482,-87.66392624358977,11,3
Fail,DUNKIN DONUTS/BASKIN ROBBINS,2340680,06/02/2023,Restaurant,2,60628,41.70741801079386,-87.61416989670083,4,2
Fail,ARAMARK-SOLDIER FIELD,2262538,06/02/2023,Restaurant,1,60605,41.862628294037634,-87.61503109411332,17,5
Fail,Carver Primary/WHEATLEY/CARVER C.P.C.,22621,06/02/2023,School,1,60827,41.65367427506517,-87.59952683280298,24,5
Pass,STARBUCKS COFFEE #10905,1740805,06/02/2023,Restaurant,2,60643,41.706454243021255,-87.67053217309542,5,1
Fail,Oromo Cafe,2464339,06/02/2023,Restaurant,1,60625,41.96674098542116,-87.6871535570378,5,1
Fail,MARIANO'S #8520,2309177,06/02/2023,Grocery Store,1,60608,41.836468347729024,-87.66556690213167,19,7
Pass,BLUE CRAB & SEAFOOD MARKET,2813027,06/02/2023,Restaurant,1,60639,41.90942818120997,-87.77030561479368,13,3
Pass,EL TACONAZO JR.,2354772,06/02/2023,Restaurant,1,60639,41.92450769084945,-87.73398032565292,4,1
Fail,POKE POKE,2574871,06/02/2023,Restaurant,1,60657,41.94008901097665,-87.64939125456559,16,5
Fail,ANN'S BAKERY INC,28434,06/02/2023,Bakery,1,60622,41.89594325172682,-87.6816023916279,25,8
Fail,GEORGE HOT DOGS,2177985,06/02/2023,Restaurant,1,60623,41.84408464433586,-87.70517688607757,3,1
Fail,AVVIO INC,2732652,06/02/2023,Restaurant,1,60641,41.959951934694594,-87.72849754956722,1,1
Pass,KEVIN'S HAMBURGER HEAVEN,82474,06/02/2023,Restaurant,1,60609,41.82363599819552,-87.64082111787692,4,2
Fail,ALFRED NOBEL ELEMENTARY,24691,06/02/2023,School,1,60651,41.90612796756685,-87.72993323744643,1,0
Fail,SUBWAY,1272426,06/02/2023,Restaurant,1,60657,41.93704235000386,-87.64814829224738,11,0
Fail,LAZARO CARDENAS BRANCH,24052,06/02/2023,School,1,60623,41.84777119081383,-87.71503378052142,2,1
Fail,MOONBOWLS,2840423,06/02/2023,Restaurant,1,60614,41.927151434559896,-87.64157936056027,28,6
Fail,PEPES MEXICAN  MEXICAN RESTAURANT,1444847,06/02/2023,Restaurant,1,60636,41.7801049555904,-87.68381065637537,8,0
Fail,Hirsch Metro. (H/S),47031,06/02/2023,School,1,60619,41.75376120204399,-87.60176452344395,21,7
Pass,CHECKERS,2595168,06/02/2023,Restaurant,1,60639,41.909887590812296,-87.73460202240273,6,3
Pass,TRYZUB RESTAURANT,2320557,06/02/2023,Restaurant,1,60622,41.89571504250543,-87.6820679286672,0,0
Pass,OSAS AFRICAN RESTAURANT & CATERING SERVICES,1770713,06/02/2023,Restaurant,1,60640,41.96530861508648,-87.65594959359191,8,0
Fail,MIKKEY'S RETRO GRILL,2615910,06/02/2023,Restaurant,1,60617,41.74684499702,-87.58601627170704,31,4
Pass,GWENDOLYN BROOKS PREP,47051,06/02/2023,School,1,60628,41.692789557542376,-87.61638143811511,8,3
Fail,DOWNSTATE DONUTS,2856876,06/02/2023,Restaurant,1,60640,41.96549258637949,-87.658791595264,8,1
Pass,BLACK DOG GELATO,2037079,06/02/2023,Restaurant,2,60622,41.89768855433332,-87.67695627466466,0,0
Fail,GREAT BUFFET,2068788,06/02/2023,Restaurant,1,60608,41.85187843342783,-87.68924729640823,12,5
Pass,NIGERIAN KITCHEN INCORPORATED,2405266,06/02/2023,Restaurant,1,60640,41.96303977463407,-87.65580016845334,18,2
Fail,SUBWAY 275,2263935,06/02/2023,Restaurant,1,60647,41.928524158413744,-87.68228466062325,2,1
Fail,I - 94 RIBS & GRILL,2839927,06/02/2023,Restaurant,1,60609,41.80896449953548,-87.63443349975108,9,5
Pass,JIANG NIU BBQ HOUSE,2709508,06/02/2023,Restaurant,1,60616,41.85102739065933,-87.63889347986994,13,2
Pass,"NITA'S GUMBO, INC.",2867804,06/02/2023,Restaurant,1,60617,41.7477492117195,-87.58603741639237,21,2
Fail,PARK VILLAGE COMPANY,2483466,06/02/2023,Restaurant,1,60646,41.98593151418279,-87.7283692100341,8,3
Pass,SKINNER NORTH,2138649,06/02/2023,School,1,60610,41.90513669725685,-87.64483440766205,2,0
Pass,POPS ITALIAN BEEF TWO,2608946,06/02/2023,Restaurant,1,60655,41.7050324842898,-87.70116012573645,3,0
Pass,"WENDY'S PROPERTIES, LLC",2423887,06/02/2023,Restaurant,1,60609,41.79463882630404,-87.63226704546275,5,0
Fail,Backyard Grill,1514864,06/02/2023,Restaurant,1,60646,41.9969891812556,-87.72876514510317,7,1
Pass,11 DEGREES NORTH,2528066,06/02/2023,Restaurant,1,60657,41.94007685471759,-87.65029486799551,9,3
Fail,CLOUD HIGH SMOKE SHOP,2906030,06/02/2023,Grocery Store,3,60632,41.79355667558634,-87.70370232128147,5,1
Pass,WINGSTOP RESTAURANT,2658556,06/02/2023,Restaurant,1,60647,41.91122291121554,-87.67854693941312,2,0
Fail,SAL'S PIZZA,2704194,06/02/2023,Restaurant,1,60655,41.69879302616146,-87.72049903520188,5,1
Pass,GOLDEN DEAL,2036934,06/03/2010,Grocery Store,3,60619,41.751095103696166,-87.60976685594395,0,0
Pass,GRAMI,1818429,06/03/2010,Restaurant,1,60611,41.89186604863544,-87.62294532803021,0,0
Fail,CITY PROVISIONS CATERING AND E,1999100,06/03/2010,Restaurant,2,60640,41.96525859487773,-87.67537270043624,0,0
Pass,MOE,2037140,06/03/2010,Restaurant,1,60628,41.72177134639195,-87.62843656216967,0,0
Pass,FAMILY FOOD MART,2036863,06/03/2010,Grocery Store,2,60619,41.73295302288087,-87.60487979989657,0,0
Pass,GRAHAM ELLIOT,1884474,06/03/2010,Restaurant,1,60654,41.894671023719845,-87.63490436761396,0,0
Fail,BP,1998277,06/03/2010,Grocery Store,3,60615,41.802831120070785,-87.58659252529138,0,0
Pass,GOLDEN DAGGER,1274167,06/03/2022,Restaurant,3,60614,41.92675005562867,-87.64865953821696,0,0
Fail,RIDGE COUNTRY CLUB,32350,06/04/2012,Restaurant,1,60655,41.70201325293075,-87.69152350224961,11,0
Pass,POPEYE'S FRIED CHICKEN,1963624,06/04/2019,Restaurant,2,60649,41.7597206413212,-87.5863104488657,0,0
Pass,MILWAUKEE DOLLAR STORE PLUS INC,2157283,06/05/2012,Grocery Store,3,60647,41.91693959033054,-87.68782832298886,0,0
Pass,NYC FOOD & CELLULAR,2153398,06/05/2012,Grocery Store,2,60617,41.73902718547367,-87.58584065967271,0,0
Pass,JOE'S WINE CELLAR,2113739,06/05/2012,Grocery Store,2,60622,41.903249553580345,-87.68012807462533,0,0
Fail,EL CHILE RESTAURANT & PANCAKE HOUSE,51050,06/05/2012,Restaurant,1,60618,41.961320000321074,-87.704959356867,14,5
Fail,THE PROMONTORY,2269539,06/05/2014,Restaurant,1,60615,41.799317592141975,-87.58713414206618,0,0
Fail,THE PROMONTORY,2269538,06/05/2014,Restaurant,1,60615,41.799317592141975,-87.58713414206618,0,0
Pass,OLD CROW SMOKEHOUSE/TUNNEL,2147539,06/05/2019,Restaurant,1,60654,41.88907283800213,-87.6329504665191,17,1
Fail,ESTELLES CAFE & PUB LTD,19551,06/05/2023,Restaurant,1,60647,41.910364204247294,-87.6781304283268,4,1
Pass,LA HUMITA,1622351,06/05/2023,Restaurant,1,60641,41.94467795956372,-87.72749564970051,3,2
Pass,ANTON DVORAK ELEMENTARY,26051,06/05/2023,School,1,60623,41.85885598757719,-87.71574626476811,3,0
Pass,JOE'S GRILL,2906796,06/05/2023,Restaurant,1,60609,41.801343028856614,-87.65499621167369,3,0
Fail,IMMACULATE CONCEPTION SCHOOL,1981657,06/05/2023,School,1,60610,41.90850203760514,-87.63643566424516,9,3
Fail,DREW'S ON HALSTED,53791,06/05/2023,Restaurant,1,60657,41.94003766235826,-87.64912125109214,16,6
Pass,Starbucks Coffee#64839,2906808,06/05/2023,Restaurant,2,60639,41.90946997358203,-87.74966585106277,0,0
Fail,WRIGLEVILLE DBA DUNKIN DONUTS,2314996,06/05/2023,Restaurant,2,60613,41.947139696092776,-87.65376603342293,4,1
Fail,JAMAICA JERK CHOICE,2840736,06/05/2023,Restaurant,1,60617,41.722564843819455,-87.57642879596078,27,9
Pass,JOY'S NOODLES & RICE,2818502,06/05/2023,Restaurant,1,60657,41.94171290343118,-87.64430633617879,9,0
Fail,MINI SUPER DANY,0,06/05/2023,Restaurant,1,60617,41.71160501186875,-87.53513317727304,140,28
Pass,LOU MALNATI'S PIZZERIA,2483886,06/05/2023,Restaurant,1,60638,41.77492299454098,-87.74232095955311,3,0
Fail,HUCK FINN,6476,06/05/2023,Restaurant,1,60629,41.7716501459201,-87.72272964628908,6,2
Pass,FLAMES GRILL,2863513,06/05/2023,Restaurant,1,60621,41.7652957077341,-87.64426896091481,26,2
Pass,POKE OKIE,2886889,06/05/2023,Restaurant,1,60618,41.93485154191785,-87.71665396229382,10,4
Pass,WISE NUTRITION,2907153,06/05/2023,Restaurant,2,60623,41.84409518418072,-87.7281761467924,2,0
Pass,PARLOR PIZZA BAR,2412215,06/05/2023,Restaurant,1,60607,41.88314245206765,-87.64871469104679,7,1
Pass,TONY'S KITCHEN #2 INC.,1300057,06/05/2023,Restaurant,1,60638,41.777201295284584,-87.76154174764709,5,1
Fail,SOHO HOUSE CHICAGO,2298788,06/05/2023,Restaurant,1,60607,41.883557097965046,-87.64843239611488,7,3
Pass,GIORDANO'S RESTAURANT,2163234,06/05/2023,Restaurant,1,60638,41.77793892159334,-87.74242375780888,6,1
Fail,CHIPOTLE MEXICAN GRILL #3433,2670642,06/05/2023,Restaurant,1,60613,41.947122592189345,-87.65506631884556,1,0
Pass,BONIVINO'S INC,7004,06/05/2023,Restaurant,1,60605,41.87677124480492,-87.63106138390339,15,5
Pass,ARCHER SNACKS & TOBACCO,2901582,06/05/2023,Grocery Store,3,60632,41.81530069366088,-87.70204160078063,1,0
Fail,PARADISE GROCERY INC.,2517736,06/05/2023,Grocery Store,2,60619,41.747538448447344,-87.6049857308018,7,2
Pass,4 HERMANOS TOO,1887531,06/05/2023,Restaurant,1,60646,42.011897249984614,-87.78101877448346,1,0
Pass,JOY YEE NOODLE SHOP,2008459,06/05/2023,Restaurant,1,60616,41.85378847066135,-87.63471470519069,16,1
Pass,ST JEROME SCHOOL,2275640,06/05/2023,School,3,60616,41.84251537227376,-87.63406529386454,0,0
Fail,FAST GRILL,2906519,06/05/2023,Restaurant,1,60641,41.952518560711454,-87.74743973075442,12,3
Pass,PIZZA HUT,2627544,06/05/2023,Restaurant,2,60657,41.936749053731184,-87.64791189357628,8,1
Fail,The Green Post,2817989,06/05/2023,Restaurant,1,60625,41.96815422075822,-87.69363812631346,25,5
Pass,UNCLE REMUS,2642353,06/05/2023,Restaurant,1,60644,41.88040118054544,-87.74408951751022,48,7
Fail,SUMMER HOUSE SANTA MONICA/STELLA BARRA PIZZERIA,2234204,06/05/2023,Restaurant,1,60614,41.91754112681401,-87.6486290102714,26,4
Fail,LOS MANGOS,2749479,06/05/2023,Restaurant,1,60629,41.78780006140453,-87.72315662236635,6,1
Fail,SHOP & SAVE MARKET #2100,2327448,06/05/2023,Grocery Store,1,60646,41.99598528606219,-87.78763711707086,8,2
Pass,THE HAT,2308808,06/05/2023,Restaurant,1,60622,41.91073660901789,-87.66792445283261,1,0
Fail,TACO NIETOS,2069782,06/05/2023,Restaurant,1,60617,41.722619985023755,-87.55407800189569,45,13
Pass,PHILS PIZZA OF BRIDGEPORT INC,2496697,06/05/2023,Restaurant,1,60609,41.83075999009257,-87.65358378376261,5,0
Fail,MCDONALD'S,2890683,06/05/2023,Restaurant,2,60621,41.76915533533597,-87.62681267627248,15,2
Pass,SIPPING TURTLE CAFE,2677835,06/05/2023,Restaurant,1,60618,41.935106914487726,-87.7170721521948,3,1
Pass,WHITE CASTLE #54,28480,06/05/2023,Restaurant,2,60608,41.835340520817745,-87.66553736169561,3,0
Pass,WEST TOWN BAKERY & DINER,2079703,06/05/2023,Restaurant,1,60622,41.89604872173419,-87.67535123458872,13,3
Fail,EL BARAKAH SUPER MARKET,2059761,06/05/2023,Grocery Store,3,60649,41.763909558203146,-87.5606414961611,10,4
Pass,CHARLES HAMMOND ELEMENTARY,23531,06/05/2023,School,1,60623,41.85269133015862,-87.69627777435083,2,0
Pass,MI PUEBLO TWO,2141146,06/05/2023,Restaurant,1,60645,42.01210009941053,-87.68355621327619,2,0
Fail,ROAD RANGER #187,2163013,06/05/2023,Restaurant,1,60608,41.832133802910384,-87.69472805927644,3,1
Pass,FERGUSON CPC,2138637,06/05/2023,School,1,60610,41.90825366976814,-87.63986346739672,0,0
Pass,ROBINSON'S #1 RIB,32317,06/05/2023,Restaurant,1,60606,41.878531278353606,-87.63942745962717,0,0
Fail,MCCB,2549485,06/05/2023,Restaurant,1,60616,41.853681636731515,-87.63339594961039,7,1
Pass,MOM'S & DAD'S DELI,27392,06/05/2023,Restaurant,1,60638,41.776733885144054,-87.76152793545329,3,0
Fail,PUBLICAN QUALITY BREAD,2835590,06/05/2023,Bakery,1,60622,41.89079750286754,-87.67179544935355,5,1
Pass,RAMEN-SAN DELUXE/ TALLBOY TACO,2718239,06/05/2023,Restaurant,1,60611,41.89485550185287,-87.62282165638958,3,0
Fail,Manierre,24311,06/05/2023,School,1,60610,41.90825366976814,-87.63986346739672,4,1
Pass,KRASY TACO STOP,2827214,06/05/2023,Restaurant,1,60640,41.96897094642553,-87.67110151771263,4,1
Pass,JERSEY MIKE'S,2694819,06/05/2023,Restaurant,1,60606,41.878531278353606,-87.63942745962717,3,0
Fail,NOONOKABAB,2488196,06/05/2023,Restaurant,1,60625,41.966892439557064,-87.70827755778033,7,1
Fail,BIG DADDY FOOD MART,1937110,06/06/2012,Grocery Store,2,60624,41.866106306584015,-87.72194012690277,8,4
Pass,HUDSON,2289495,06/06/2014,Grocery Store,3,60666,42.008536400868735,-87.91442843927047,0,0
Pass,POTBELLY SANDWICH SHOP,2333092,06/06/2014,Restaurant,1,60610,41.9108947798037,-87.63484961938154,0,0
Fail,PETE'S FRESH MARKET,2309124,06/06/2014,Grocery Store,1,60612,41.88106937422222,-87.68530755272025,0,0
Fail,MERCADITO CHICAGO,2036402,06/06/2017,Restaurant,1,60654,41.88931602352444,-87.63148774072847,9,4
Pass,TIENDITA GUTIERREZ,2535483,06/06/2017,Grocery Store,3,60623,41.835175396604946,-87.72323343264941,0,0
Pass,HAISOUS,2464412,06/06/2017,Restaurant,1,60608,41.8579631274509,-87.6533577347641,0,0
Pass,MARKET FRESH FOODS,52593,06/06/2017,Grocery Store,2,60651,41.895615313545314,-87.70670532510552,1,0
Fail,Simple Delights,1959341,06/06/2017,Restaurant,1,60659,41.99555536890866,-87.71279106359519,8,1
Pass,KANELA,2535080,06/06/2017,Restaurant,1,60622,41.903018690695475,-87.68080307435751,0,0
Pass,JAAFER SWEETS,1937118,06/06/2018,Bakery,2,60625,41.96922338495372,-87.70835313232597,0,0
Fail,PICNIC WINE & PROVISIONS,2636701,06/06/2019,Restaurant,2,60626,42.0140411322766,-87.6639709089456,0,0
Pass,FRESH SUSHI CHICAGO,2818123,06/06/2023,Restaurant,1,60641,41.94393670241,-87.73155723006575,0,0
Fail,Y & S MARKET,2906367,06/06/2023,Grocery Store,3,60619,41.751105647660275,-87.60917989126679,17,2
Pass,Lewis Elementary,24151,06/06/2023,School,1,60651,41.90682527915165,-87.75451319473005,3,0
Pass,SUPER TASTY SUB INC.,2600792,06/06/2023,Restaurant,1,60645,42.01933801893777,-87.68050926408172,3,0
Fail,SAME SAME,2689715,06/06/2023,Restaurant,1,60618,41.943316391093994,-87.67943319466616,7,2
Pass,TABU TACOS,2882683,06/06/2023,Restaurant,3,60642,41.88903824289138,-87.65209006191907,0,0
Pass,SANTA LUCIA,2208689,06/06/2023,School,3,60616,41.83914892738392,-87.63276141986283,0,0
Fail,POPEYE'S#835,2594633,06/06/2023,Restaurant,1,60624,41.86621301898216,-87.7127816493052,20,5
Pass,THE FOYER,2901617,06/06/2023,Restaurant,1,60661,41.880463147078466,-87.6408038842781,0,0
Fail,CHIPOTLE MEXICAN GRILL,1044714,06/06/2023,Restaurant,1,60610,41.90383565973192,-87.6288261074516,2,0
Pass,LE SUD,2589927,06/06/2023,Restaurant,1,60618,41.94301517823736,-87.68578694293062,17,0
Pass,Wells Comm. Acad. (H/S),51071,06/06/2023,School,1,60622,41.89900505767338,-87.6675198894569,1,0
Fail,Jimmy Johns,1959577,06/06/2023,Restaurant,1,60642,41.89176977820589,-87.65860461424934,10,3
Pass,CEDAR PALACE,2609145,06/06/2023,Restaurant,1,60614,41.91810807444473,-87.6458831775194,15,2
Fail,SUBWAY,2868083,06/06/2023,Restaurant,1,60647,41.93192146498925,-87.70774190672559,3,1
Fail,SOUL AND SMOKE,2896299,06/06/2023,Restaurant,1,60618,41.93739494901925,-87.69273768966114,10,3
Fail,HELLO JASMINE,2912253,06/06/2023,Restaurant,1,60625,41.96683447062851,-87.6872333244085,10,0
Pass,PHO CAFE,2797347,06/06/2023,Restaurant,1,60616,41.852942745097685,-87.63337766110928,3,0
Fail,MERCADO DE LA MANZANA,2709225,06/06/2023,Restaurant,1,60641,41.93882161119088,-87.73927531110718,2,1
Fail,BABA'S FAMOUS STEAKS & LEMONDADE,2895874,06/06/2023,Restaurant,2,60619,41.75848488763669,-87.60553321970417,20,3
Fail,POPEYES LOUISIANA KITCHEN,2256369,06/06/2023,Restaurant,1,60607,41.86566497887133,-87.64672597711957,3,0
Fail,SO BOWL THAI,2876574,06/06/2023,Restaurant,1,60646,42.01189349907908,-87.78376979556627,4,0
Pass,TABU TACOS,2327028,06/06/2023,Restaurant,1,60642,41.88903824289138,-87.65209006191907,4,2
Fail,SALSAS FAMILY MARKET,2823391,06/06/2023,Grocery Store,2,60625,41.9703111203981,-87.67937718907184,4,0
Fail,CLOUD HIGH SMOKE SHOP,2906030,06/06/2023,Grocery Store,3,60632,41.79355667558634,-87.70370232128147,10,2
Pass,PASTA D'ARTE,2349134,06/06/2023,Restaurant,1,60646,41.99534403364736,-87.78579619614099,1,0
Fail,EMILIANO ZAPATA ACADEMY,23611,06/06/2023,School,1,60623,41.84139181319981,-87.73434996970693,1,0
Pass,PATEL BROTHERS,2911813,06/06/2023,Grocery Store,3,60646,41.997903640006754,-87.69492223577161,3,0
Fail,2AM IZAKAYA,2882630,06/06/2023,Restaurant,1,60614,41.92227753141586,-87.64454446144859,12,3
Pass,KENNEDY FISH & CHICKEN,2065097,06/06/2023,Restaurant,1,60649,41.76433649022248,-87.56555948755981,6,0
Pass,GETIR,2912081,06/06/2023,Grocery Store,3,60640,41.98079618888139,-87.66850258743811,0,0
Pass,MARGIE'S CANDIES,2294432,06/06/2023,Restaurant,1,60647,41.91752758522411,-87.68755598295824,1,0
Fail,ISLANDS CAFE CO.,2900581,06/06/2023,Restaurant,1,60625,41.976288343689184,-87.69250645233689,14,2
Pass,DAIFUKU RAMEN,2780529,06/06/2023,Restaurant,1,60616,41.85365584687625,-87.63499086526608,4,0
Fail,LOCAL MARKET,2689706,06/06/2023,Grocery Store,1,60649,41.765990001140594,-87.57378733665412,23,1
Fail,TINY TAPP,2836040,06/06/2023,Restaurant,2,60601,41.88695199839048,-87.62987459293426,3,2
Fail,"WENDY'S PROPERTIES,LLC",2405951,06/06/2023,Restaurant,1,60617,41.73740694106813,-87.58506914027942,45,5
Fail,WRAP STAR RESTAURANT,2792155,06/06/2023,Restaurant,1,60625,41.972911618595504,-87.68890203932801,10,3
Pass,GETIR,2812828,06/06/2023,Grocery Store,3,60640,41.98079618888139,-87.66850258743811,0,0
Pass,THE FOYER,2901616,06/06/2023,Restaurant,1,60661,41.880463147078466,-87.6408038842781,2,1
Pass,POKE POKE,2574871,06/06/2023,Restaurant,1,60657,41.94008901097665,-87.64939125456559,19,5
Fail,DOE DOE EATERY,2873229,06/06/2023,Restaurant,1,60707,41.9091879513167,-87.79091085282185,4,0
Fail,2AM IZAKAYA,2911660,06/06/2023,Restaurant,3,60614,41.92227753141586,-87.64454446144859,0,0
Fail,EDEN'S THE ORIGINAL,2882240,06/06/2023,Restaurant,1,60646,41.99121509458988,-87.7481797085626,7,2
Pass,RINCONCITO DE MORELOS,2129025,06/06/2023,Restaurant,1,60647,41.91001873808155,-87.72439525331126,2,0
Fail,VINTAGE LOUNGE,2304532,06/06/2023,Restaurant,1,60607,41.869198989000274,-87.66354973833046,5,2
Fail,CROWBAR LOUNGE,6010,06/06/2023,Restaurant,1,60617,41.70258228222225,-87.52694017548112,18,2
Fail,VEGAN WORLD CAFE CATERING LLC,2766667,06/06/2023,Restaurant,1,60639,41.90931929901107,-87.76135055091358,3,1
Fail,TRIBU CAFFE CORP,2912377,06/06/2023,Restaurant,1,60613,41.952315895836875,-87.6691456431224,2,2
Fail,CHEZ JOEL,32359,06/06/2023,Restaurant,1,60607,41.86933227916697,-87.65510678669794,3,1
Fail,TACO BELL,2627488,06/06/2023,Restaurant,2,60657,41.9400469096621,-87.65239335601743,6,2
Pass,OGDEN INTERNATIONAL SCHOOL OF CHICAGO,24731,06/06/2023,School,1,60610,41.9000315213148,-87.62928901052442,0,0
Pass,Oromo Cafe,2464339,06/06/2023,Restaurant,1,60625,41.96674098542116,-87.6871535570378,5,1
Pass,PLAYAS NAYARITAS 2,2617212,06/06/2023,Restaurant,1,60639,41.92067663098194,-87.77563026904085,6,2
Pass,THE FOYER,2901618,06/06/2023,Restaurant,1,60661,41.880463147078466,-87.6408038842781,0,0
Pass,POZOLERIA EL MEXICANO INC.,2802743,06/06/2023,Restaurant,1,60639,41.931336553380994,-87.75299705381228,6,1
Fail,SOMERSET/DEVEREAUX,2522216,06/06/2023,Restaurant,1,60610,41.902311915686454,-87.62849738136275,12,6
Pass,"MG OLD FASHION MEAT MARKET, INC.",2569794,06/06/2023,Grocery Store,2,60619,41.76426517759021,-87.62473433928172,11,2
Fail,"ATLAS CAFE, INC.",1649643,06/07/2010,Restaurant,1,60647,41.91753915867679,-87.70372788811352,12,4
Pass,SPORTSERVICE SOLDIER FIELD,1354323,06/07/2010,Restaurant,2,60605,41.862628294037634,-87.61503109411332,1,0
Pass,SPORTSERVICE SOLDIER FIELD,1354323,06/07/2010,Restaurant,2,60605,41.862628294037634,-87.61503109411332,1,0
Fail,LA FLOR DE ACAPULCO INC,26892,06/07/2010,Restaurant,1,60639,41.92061915534823,-87.77654921488606,8,1
Pass,SPORTSERVICE SOLDIER FIELD,1354323,06/07/2010,Restaurant,3,60605,41.862628294037634,-87.61503109411332,1,0
Pass,SPORTSERVICE SOLDIER FIELD,1354323,06/07/2010,Restaurant,2,60605,41.862628294037634,-87.61503109411332,2,0
Pass,Lincoln Park Academy,1878494,06/07/2012,School,2,60614,41.9189010987926,-87.64717807164104,1,0
Pass,LA BARCA EL TACONAZO,2437524,06/07/2017,Restaurant,1,60639,41.90994655026227,-87.72995037139705,1,0
Pass,CHIU QUON BAKERY,2501165,06/07/2017,Bakery,1,60640,41.97314890310981,-87.65887591343079,7,0
Pass,WELLS PREP,3240688,06/07/2018,School,1,60653,41.8273277812992,-87.61978250851317,1,0
Fail,SUSHI,1301893,06/07/2019,Restaurant,1,60642,41.89635199197075,-87.65669038160023,14,7
Pass,CONN'S CAFE & CATERING INC,33554,06/07/2019,Restaurant,1,60660,41.997985218648225,-87.66910712039837,0,0
Pass,AMERICA'S DOG,2069938,06/07/2019,Restaurant,1,60666,42.008536400868735,-87.91442843927047,0,0
Fail,FULTON GALLEY,2636278,06/07/2019,Restaurant,3,60607,41.88657130932981,-87.65517447025061,0,0
Pass,DAMATO BAKERY #1,1768530,06/07/2019,Restaurant,1,60642,41.891208139796774,-87.65573434273385,17,2
Pass,TAQUERIA LOS COMALES #1 INC,66734,06/07/2021,Restaurant,1,60623,41.844416061244495,-87.70421001029192,0,0
Pass,BISTRO,2846045,06/07/2022,Restaurant,1,60605,NA,NA,0,0
Pass,WILD FORK FOODS,2845230,06/07/2022,Grocery Store,3,60618,41.939575964330665,-87.68716009585553,0,0
Pass,7- ELEVEN #33734J,2850254,06/07/2022,Grocery Store,2,60622,41.908544430908385,-87.67755694145295,0,0
Pass,PHLAVZ BAR & GRILLE,2809073,06/07/2023,Restaurant,1,60617,41.73717523061694,-87.57507779056931,29,4
Fail,LOS CHEPES,2601991,06/07/2023,Restaurant,1,60632,41.8155293598812,-87.70255656657088,9,3
Pass,AMOCO,2831210,06/07/2023,Grocery Store,3,60647,41.924481841069515,-87.70245818877666,0,0
Fail,ASHLAND BP,2631963,06/07/2023,Grocery Store,3,60609,41.813000762901794,-87.66493608625039,3,1
Pass,"MERCHANDISE MART PROPERTIES, INC.",2912473,06/07/2023,Restaurant,2,60654,41.8880742810662,-87.63495520292739,4,1
Pass,CHINA LAMP RESTAURANT,1222562,06/07/2023,Restaurant,1,60609,41.810296813578645,-87.6648709981272,3,0
Pass,MCDONALD'S,2890687,06/07/2023,Restaurant,2,60636,41.775116565908775,-87.68338583887078,2,0
Fail,JERK MAN,2840813,06/07/2023,Restaurant,1,60619,41.753882490600866,-87.62448276022418,37,7
Fail,TAQUERIA LOS COMALES #11,2020893,06/07/2023,Restaurant,1,60647,41.920182838435146,-87.69313904053791,4,1
Pass,LA MICHOACANA Y MAS INC.,2862968,06/07/2023,Restaurant,1,60639,41.93130325036619,-87.75545484602658,14,6
Fail,POPEYES LOUISIANA CHICKEN,2671356,06/07/2023,Restaurant,1,60655,41.70520848949309,-87.7011632562526,12,3
Fail,THOMAS COFFEE SHOP,7545,06/07/2023,Restaurant,1,60617,41.73684226984659,-87.5829466262428,32,3
Pass,MARIANO'S #8520,2309177,06/07/2023,Grocery Store,1,60608,41.836468347729024,-87.66556690213167,20,8
Pass,JOHN SPRY COMMUNITY SCHOOL,25451,06/07/2023,School,1,60623,41.84815451265938,-87.69912725261035,1,0
